,_id,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TOTAL FEED (%) PV,CLINKER WF(%) PV,LIMESTONE WF(%) PV,SLAG WF(%) PV,GYPSUM WF(%) PV,POZZOLANE WF(%) PV,FLY ASH1 (%) PV,FLY ASH2 (%) PV,CLINKER WF(%) SP,LIMESTONE WF(%) SP,SLAG WF(%) SP,GYPSUM WF(%) SP,POZZOLANE WF(%) SP,FLY ASH1   (%) SP,FLY ASH2  (%) SP,TOTAL FEED (ton/h) PV,CLINKER WF (ton/h) PV,LIMESTONE WF (ton/h) PV,SLAG WF (ton/h) PV,GYPSUM W (ton/h) PV,POZZOLANE WF (ton/h) PV,FLY ASH1 (ton/h) PV,FLY ASH2 (ton/h) PV,TOTAL FEED (ton/h) SP,SLAG WF (ton/h) SP,LIMESTONE WF (ton/h) SP,CLINKER WF (ton/h) SP,BOTOM ASH WF (ton/h) SP,GYPSUM WF (ton/h) SP,FLY ASH 1 (ton/h) SP,FLY ASH 2 (ton/h) SP,INJECTION OF MILL WATER (m³/h) SP,MILL MOTOR POWER (KW) PV,MILL MOTOR CURR (A) PV,RECIRCULATION DAMPER (%) PV,RECIRCULATION DAMPER (%) SP,FRESH AIR DAMPER (%) PV,FRESH AIR DAMPER (%) SP,MAIN FAN POWER (KW) PV,MAIN FAN MOTOR CURR (A) PV,MAIN BF OUT PRESS (mbar) PV,CEMENT MILL BF DP (mbar) PV,GRINDING PRESSURE (bar) SP,GRINDING PRESSURE (bar) PV,BUCKET ELV MTR POWER (KW) PV,BUCKET ELV MOTOR CURR (A) PV,MILL IN PRES (mbar) PV,MILL IN PRES (mbar) SP,MILL IN TEMP (C) PV,MILL EXIT TEMP (C) PV,CEMENT MILL DP (mbar) PV,MILL OUT PRES (mbar) PV,SEPARATOR SPEED (%) SP,SEPARATOR POWER (KW) PV,SEPARATOR SPEED (RPM) PV,ICON BED TEMP(C) SP,ICON BED TEMP(C) PV,ICON CEILING TEMP (C) PV,ICON EXIT TEMP(C) PV,CEMENT MILL TABLE WATER SPRAY(m³/h) PV,ROLLER 1 BED DEPTH (mm),ROLLER 2 BED DEPTH (mm),ROLLER 3 BED DEPTH (mm),MILL VIBRATION (mm/s),GEARBOX ACCEREROMETER 1 VIBRATION (mm/s),GEARBOX ACCEREROMETER 2 VIBRATION (mm/s),HOPPER LEVEL INDICATOR (mg/m³),THRUST PAD 1 OIL PRESS (bar),THRUST PAD 2 OIL PRESS (bar),THRUST PAD 3 OIL PRESS (bar),THRUST PAD 4 OIL PRESS (bar),THRUST PAD 5 OIL PRESS (bar),THRUST PAD 6 OIL PRESS (bar),THRUST PAD 7 OIL PRESS (bar),THRUST PAD 8 OIL PRESS (bar),THRUST PAD 9 OIL PRESS (bar),THRUST PAD 10 OIL PRESS (bar),THRUST PAD 11 OIL PRESS (bar),THRUST PAD 12 OIL PRESS (bar),GRINDING AID ADDITION PV,GRINDING AID ADDITION SP,BLAINE,SO3,FINENESS,Moisture SLAG,Moisture POZZOLANE,Moisture CLINKER,Moisture LIMESTONE,Moisture GYPSUM,Moisture FLYASH 1,Moisture FLY ASH 2,Time Sample Taken CPII,cement type CPII,cement type CPIV,DATE/TIME
1029,5c39e2b6dd80273430fa6982,2019,1,12,9,50,47,100.54,73.77,21.28,0.07,0.87,3.9,0.01,0.12,73.7,22.3,0.0,1.0,3.0,0.0,0.0,53.54,39.4,11.45,0.04,0.47,2.11,0.01,0.05,53.15,0.0,1.63,40.0,12.67,0.57,0.0,0.0,100.0,1087.95,117.52,37.47,36.9,0.0,20.0,400.49,632.68,46.15,9.41,120.0,116.0,4.81,8.1,4.67,5.0,127.0,97.66,32.24,25.63,46.0,57.56,799.9,840.0,840.02,873.61,603.62,2.57,2.83,0.99,1.46,0.84,2.0,2.0,0.16,52.0,88.0,64.0,87.0,54.0,43.0,45.0,19.0,28.0,37.0,28.0,20.5,0.0,0.0,3500.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:50:47
1030,5c39e2d8dd80273430fa6983,2019,1,12,9,51,22,105.66,72.71,22.21,0.07,0.86,4.02,0.02,0.13,73.7,22.3,0.0,1.0,3.0,0.0,0.0,56.64,41.14,12.57,0.03,0.49,2.3,0.01,0.09,56.27,0.0,1.68,41.33,11.82,0.55,0.0,0.0,100.0,1034.54,114.46,36.69,36.79,0.0,20.0,401.05,629.43,45.8,9.29,120.0,116.0,4.82,8.14,4.88,5.0,127.38,97.56,32.04,25.74,46.0,58.19,800.06,840.0,841.22,873.89,599.16,2.57,5.13,0.11,1.01,0.83,2.0,3.0,0.16,80.0,96.0,49.0,58.0,46.0,40.0,35.0,19.0,39.0,35.0,33.0,27.0,0.0,0.0,3500.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:51:22
1031,5c39e2fbdd80273430fa6984,2019,1,12,9,51,56,103.27,73.66,21.08,0.19,0.95,4.07,0.02,0.15,73.7,22.3,0.0,1.0,3.0,0.0,0.0,54.93,40.45,11.64,0.06,0.52,2.22,0.0,0.05,54.85,0.0,1.68,38.32,12.15,0.54,0.0,0.0,100.0,1087.78,123.31,35.55,35.38,0.0,20.0,399.91,617.41,46.02,9.28,120.0,122.0,4.76,8.06,4.68,5.0,126.98,97.51,32.22,25.68,46.0,58.2,800.27,840.0,841.16,872.92,602.82,2.57,2.81,0.26,1.95,0.76,2.0,3.0,25.0,67.0,103.0,61.0,91.0,41.0,34.0,27.5,18.0,64.0,62.0,46.0,32.0,0.0,0.0,3500.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:51:56
1032,5c39e31ddd80273430fa6985,2019,1,12,9,52,31,100.44,73.22,21.39,0.1,0.95,4.16,0.0,0.15,73.7,22.3,0.0,1.0,3.0,0.0,0.0,53.94,39.47,11.59,0.05,0.51,2.23,0.01,0.09,56.08,0.0,1.62,39.51,11.95,0.54,0.0,0.0,100.0,1068.82,113.08,32.15,32.39,0.0,20.0,392.94,622.27,45.9,9.32,120.0,123.0,4.76,8.05,4.79,5.0,127.07,97.36,32.08,25.81,46.0,57.69,800.16,840.0,841.22,872.64,595.06,2.57,2.7,0.32,2.0,0.94,2.0,3.0,0.64,37.0,64.0,50.0,96.0,45.0,37.0,33.0,20.0,30.0,25.0,2.0,12.0,0.0,0.0,3500.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:52:31
1033,5c39e33fdd80273430fa6986,2019,1,12,9,53,5,101.64,73.53,21.31,0.09,0.94,4.04,0.03,0.19,73.7,22.3,0.0,1.0,3.0,0.0,0.0,53.16,39.09,11.3,0.06,0.5,2.15,0.01,0.08,52.0,0.0,1.61,38.32,11.6,0.55,0.0,0.0,100.0,1070.86,117.91,35.53,35.39,0.0,0.0,399.8,638.25,46.39,9.31,120.0,122.0,4.8,8.1,5.45,5.0,126.55,97.26,31.53,26.08,46.4,57.61,807.4,855.0,841.22,872.41,602.76,2.57,1.27,0.97,1.78,0.95,2.0,2.0,0.16,40.0,57.0,37.0,46.0,42.0,46.0,50.0,30.0,48.0,31.0,10.0,22.0,0.0,0.0,3500.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:53:05
1034,5c39e360dd80273430fa6987,2019,1,12,9,53,39,103.26,73.44,21.15,0.44,0.93,3.86,0.02,0.17,73.7,22.3,0.0,1.0,3.0,0.0,0.0,53.77,39.42,11.37,0.36,0.5,2.08,0.03,0.08,55.65,0.0,1.61,38.34,11.6,0.52,0.0,0.0,100.0,1150.85,124.54,38.32,38.17,0.0,0.0,397.47,624.04,46.74,9.14,120.0,121.0,4.83,8.16,5.51,5.0,127.45,97.15,31.66,26.66,46.4,58.4,807.03,855.0,841.22,873.27,594.94,2.57,4.99,0.05,1.0,0.96,3.0,3.0,0.56,45.0,74.0,64.0,101.0,62.0,69.0,64.0,28.0,27.0,27.0,2.0,19.0,0.0,0.0,3500.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:53:39
1035,5c39e380dd80273430fa6988,2019,1,12,9,54,12,92.66,73.87,21.37,0.17,0.9,3.51,0.03,0.15,73.7,22.3,0.0,1.0,3.0,0.0,0.0,52.92,39.19,11.3,0.05,0.48,1.83,0.01,0.07,52.0,0.0,1.66,40.88,12.22,0.55,0.0,0.0,100.0,1234.47,127.93,42.11,41.61,0.0,0.0,397.31,628.42,46.93,9.23,120.0,120.0,4.77,8.05,5.0,5.0,127.18,97.11,32.27,26.49,46.4,58.55,807.29,855.0,841.22,873.78,607.21,2.57,1.91,0.75,1.05,0.97,2.0,3.0,1.0,48.0,60.0,42.0,53.0,28.0,29.0,31.0,16.0,51.0,50.0,25.0,22.0,0.0,0.0,3500.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:54:12
1036,5c39e39fdd80273430fa6989,2019,1,12,9,54,44,96.31,75.18,21.57,0.1,0.94,2.03,0.02,0.22,73.7,22.3,0.0,1.0,3.0,0.0,0.0,51.98,39.21,11.2,0.02,0.49,0.98,0.02,0.08,57.11,0.0,1.59,39.02,11.82,0.53,0.0,0.0,100.0,1217.46,131.17,42.11,41.93,0.0,0.0,388.84,616.67,46.8,9.18,120.0,120.0,4.81,8.11,5.07,5.0,127.65,97.01,32.56,26.08,46.4,58.44,806.92,855.0,841.16,875.72,600.99,2.57,2.58,0.0,1.0,0.92,2.0,2.0,1.44,55.0,73.0,48.0,66.0,57.0,64.0,61.0,40.0,34.0,25.0,19.0,16.0,0.0,0.0,3500.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:54:44
1037,5c39e3bedd80273430fa698a,2019,1,12,9,55,15,99.82,76.48,22.07,0.01,0.94,0.42,0.01,0.13,73.7,22.3,0.0,1.0,3.0,0.0,0.0,51.9,39.76,11.33,0.03,0.49,0.22,0.0,0.1,52.0,0.0,1.59,38.32,11.87,0.53,0.0,0.0,100.0,1167.88,130.86,41.6,41.87,0.0,0.0,394.36,621.05,46.79,9.1,120.0,119.0,4.85,8.2,5.12,5.0,128.18,97.25,32.49,26.26,46.4,57.93,807.08,855.0,841.22,876.06,610.46,2.57,1.08,0.03,2.0,0.95,2.0,3.0,3.61,49.0,66.0,49.0,63.0,45.0,52.0,54.0,37.0,13.0,18.0,2.0,18.0,0.0,0.0,3500.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:55:15
1038,5c39e3dedd80273430fa698b,2019,1,12,9,55,46,99.57,76.39,21.98,0.03,0.91,0.46,0.01,0.15,73.7,22.3,0.0,1.0,3.0,0.0,0.0,52.51,40.05,11.56,0.03,0.48,0.25,0.01,0.11,52.67,0.0,1.56,40.25,12.18,0.53,0.0,0.0,100.0,1042.16,115.92,42.01,42.27,0.0,0.0,397.34,628.96,46.64,9.32,120.0,119.0,4.78,8.08,5.04,5.0,128.1,97.44,32.39,25.99,46.4,57.86,806.82,855.0,842.13,875.95,603.56,2.57,3.69,1.0,2.0,0.68,2.0,2.0,13.69,81.0,87.0,42.0,41.0,24.0,15.0,9.0,6.0,46.0,21.0,12.0,8.0,0.0,0.0,3500.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:55:46
1039,5c39e3ffdd80273430fa698c,2019,1,12,9,56,18,97.71,76.7,21.71,0.02,0.93,0.44,0.0,0.13,73.7,22.3,0.0,1.0,3.0,0.0,0.0,52.53,40.14,11.5,0.06,0.49,0.25,0.01,0.05,55.84,0.0,1.65,40.59,12.24,0.55,0.0,0.0,100.0,1132.91,122.98,42.32,42.89,0.0,0.0,392.34,623.98,46.84,9.31,120.0,118.0,4.77,8.08,4.93,5.0,127.9,97.55,32.64,26.21,47.0,60.16,811.62,855.0,842.13,877.72,605.56,2.57,1.02,0.0,2.0,0.98,2.0,3.0,2.56,64.0,76.0,48.0,63.0,67.0,56.0,44.0,19.0,20.0,26.0,7.0,16.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:56:18
1040,5c39e421dd80273430fa698d,2019,1,12,9,56,51,95.89,76.1,22.06,0.03,0.97,0.52,0.02,0.07,73.7,22.3,0.0,1.0,3.0,0.0,0.0,51.17,39.07,11.23,0.03,0.5,0.25,0.0,0.05,53.17,0.0,1.57,38.32,11.6,0.52,0.0,0.0,100.0,1135.9,119.28,42.56,42.29,0.0,0.0,395.21,627.8,46.78,9.29,120.0,118.0,4.8,8.1,4.52,5.0,127.7,97.77,32.59,26.01,47.0,58.73,818.8,855.0,844.35,878.57,603.9,2.57,1.61,0.23,2.0,1.07,2.0,3.0,0.36,57.0,78.0,52.0,52.0,38.0,52.0,52.0,21.0,25.0,20.0,14.0,23.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:56:51
1041,5c39e444dd80273430fa698e,2019,1,12,9,57,25,94.0,76.16,22.25,0.06,1.0,0.42,0.0,0.15,73.7,22.3,0.0,1.0,3.0,0.0,0.0,50.9,38.78,11.3,0.04,0.51,0.21,0.0,0.05,54.96,0.0,1.79,43.92,12.78,0.61,0.0,0.0,100.0,1196.02,130.63,41.16,41.52,0.0,0.0,389.76,622.89,47.09,9.06,120.0,117.0,4.82,8.18,4.64,5.0,127.57,97.81,32.92,26.27,47.0,58.95,818.38,855.0,846.12,879.32,607.21,2.58,1.0,0.65,2.0,1.22,2.0,3.0,1.0,40.0,67.0,50.0,55.0,27.0,28.0,26.0,15.0,32.0,25.0,8.0,13.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:57:25
1042,5c39e467dd80273430fa698f,2019,1,12,9,58,0,86.53,76.31,22.0,0.02,0.99,0.47,0.0,0.14,73.7,22.3,0.0,1.0,3.0,0.0,0.0,52.12,39.85,11.38,0.03,0.51,0.26,0.0,0.11,54.12,0.0,1.62,38.32,11.78,0.52,0.0,0.0,100.0,1121.87,124.35,37.35,37.46,0.0,0.0,391.65,620.29,47.28,9.16,120.0,117.0,4.82,8.13,4.65,5.0,127.43,97.82,33.15,26.13,47.0,58.74,818.54,855.0,848.35,880.17,604.59,2.57,1.0,0.0,1.19,1.2,3.0,3.0,29.7,49.0,72.0,45.0,62.0,56.0,65.0,62.0,35.0,22.0,25.0,8.0,20.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:58:00
1043,5c39e489dd80273430fa6990,2019,1,12,9,58,35,94.02,76.37,21.96,0.04,0.98,0.43,0.0,0.04,73.7,22.3,0.0,1.0,3.0,0.0,0.0,51.16,38.99,11.33,0.04,0.5,0.22,0.0,0.04,53.2,0.0,1.57,38.32,11.7,0.52,0.0,0.0,100.0,1170.2,126.0,36.82,36.98,0.0,0.0,395.45,619.9,46.96,9.12,120.0,117.0,4.82,8.14,5.12,5.0,127.57,97.78,33.03,26.16,47.0,58.67,818.8,855.0,849.2,880.34,610.81,2.58,1.0,0.0,1.89,1.13,2.0,2.0,1.69,22.0,42.0,44.0,78.0,54.0,65.0,70.0,42.0,24.0,19.5,6.0,13.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:58:35
1044,5c39e4acdd80273430fa6991,2019,1,12,9,59,9,96.65,76.05,22.27,0.1,0.97,0.42,0.01,0.13,73.7,22.3,0.0,1.0,3.0,0.0,0.0,51.04,38.91,11.31,0.03,0.5,0.22,0.0,0.09,55.47,0.0,1.62,40.01,11.96,0.52,0.0,0.0,100.0,1166.29,124.54,37.63,37.35,0.0,0.0,393.56,627.65,46.82,9.2,120.0,116.0,4.8,8.11,5.04,5.0,127.83,97.93,32.91,26.12,47.0,58.47,818.07,855.0,851.37,880.29,606.7,2.57,3.18,0.0,1.98,1.06,2.0,2.0,0.49,54.0,79.0,48.0,69.0,46.0,42.0,41.0,33.0,38.0,42.0,1.0,10.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:59:09
1045,5c39e4cedd80273430fa6992,2019,1,12,9,59,44,101.32,70.25,20.51,0.02,0.87,8.29,0.0,0.17,73.7,22.3,0.0,1.0,3.0,0.0,0.0,55.46,38.88,11.39,0.02,0.48,4.69,0.01,0.05,55.42,0.0,1.57,38.32,11.6,0.52,0.0,0.0,100.0,872.44,94.88,35.79,36.17,0.0,0.0,399.31,630.02,46.72,9.09,120.0,117.0,4.8,8.13,5.21,5.0,128.0,98.05,32.07,26.21,47.0,58.61,818.59,855.0,851.37,880.57,612.06,2.57,2.87,0.73,1.18,0.85,2.0,2.0,0.04,72.0,100.0,53.0,58.0,24.0,29.0,39.0,24.0,46.0,29.0,19.0,11.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 09:59:44
1046,5c39e4f0dd80273430fa6993,2019,1,12,10,0,18,99.39,72.89,21.13,0.04,0.88,4.88,0.0,0.12,73.7,22.3,0.0,1.0,3.0,0.0,0.0,53.79,39.22,11.36,0.02,0.47,2.54,0.02,0.07,54.38,0.0,1.65,40.57,11.93,0.54,0.0,0.0,100.0,1095.81,113.31,36.19,35.97,0.0,0.0,395.36,627.03,46.76,9.18,120.0,116.0,4.77,8.08,5.24,5.0,128.02,98.32,31.95,26.11,47.0,58.62,818.17,855.0,852.34,881.94,610.75,2.57,2.37,0.43,1.31,1.01,2.0,3.0,12.25,47.0,60.0,46.0,69.0,25.0,37.0,43.0,22.0,59.0,43.5,14.0,31.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 10:00:18
1047,5c39e511dd80273430fa6994,2019,1,12,10,0,52,102.17,73.66,21.31,0.05,0.9,3.95,0.02,0.07,73.7,22.3,0.0,1.0,3.0,0.0,0.0,52.97,39.0,11.35,0.02,0.48,2.08,0.01,0.04,56.38,0.0,1.56,39.08,11.83,0.54,0.0,0.0,100.0,1093.13,121.05,37.5,37.48,0.0,0.0,403.34,637.89,46.53,9.12,120.0,116.0,4.76,8.05,5.21,5.0,128.18,98.58,32.01,25.89,47.0,58.86,818.59,855.0,853.3,881.37,620.17,2.57,3.21,0.0,1.0,0.97,2.0,3.0,1.0,50.0,87.0,35.0,31.0,33.0,25.0,30.0,26.0,42.0,30.0,13.0,18.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 10:00:52
1048,5c39e531dd80273430fa6995,2019,1,12,10,1,25,97.66,73.81,20.99,0.09,0.93,3.92,0.03,0.1,73.7,22.3,0.0,1.0,3.0,0.0,0.0,52.95,39.11,11.15,0.03,0.5,2.06,0.01,0.04,57.81,0.0,1.63,39.96,12.84,0.58,0.0,0.0,100.0,1216.23,128.5,37.9,37.98,0.0,0.0,399.91,627.27,46.52,9.24,120.0,124.0,4.73,8.0,5.11,5.0,128.23,98.78,32.29,25.88,47.0,58.85,818.7,855.0,854.56,881.2,612.4,2.57,2.88,0.0,1.0,1.06,2.0,3.0,0.09,35.5,54.0,37.0,54.0,55.0,68.0,64.0,37.0,26.0,42.0,15.0,33.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 10:01:25
1049,5c39e551dd80273430fa6996,2019,1,12,10,1,57,101.29,73.8,21.34,0.02,0.98,3.68,0.02,0.18,73.7,22.3,0.0,1.0,3.0,0.0,0.0,52.57,38.96,11.17,0.03,0.52,1.9,0.01,0.07,56.03,0.0,1.67,40.1,12.13,0.54,0.0,0.0,100.0,1069.41,120.94,36.95,36.22,0.0,0.0,395.6,624.84,46.63,9.26,120.0,123.0,4.77,8.08,5.12,5.0,128.0,98.82,31.72,26.08,47.0,58.29,818.33,855.0,855.47,881.14,619.14,2.57,3.17,1.0,2.65,1.01,2.0,3.0,0.09,51.0,97.0,49.0,82.0,47.0,30.0,27.5,10.0,37.0,38.0,20.0,17.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 10:01:57
1050,5c39e570dd80273430fa6997,2019,1,12,10,2,29,100.76,75.14,21.66,0.03,0.96,2.08,0.0,0.13,73.7,22.3,0.0,1.0,3.0,0.0,0.0,52.34,39.33,11.26,0.02,0.5,1.02,0.0,0.06,52.0,0.0,1.59,38.96,11.99,0.54,0.0,0.0,100.0,1191.18,127.17,37.69,37.5,0.0,0.0,395.25,626.11,46.49,9.17,120.0,121.0,4.75,8.04,5.11,5.0,128.07,98.79,31.36,26.24,47.0,57.92,818.17,855.0,855.47,881.03,612.92,2.57,1.82,0.86,2.0,1.09,2.0,3.0,0.09,65.0,80.0,54.0,67.0,63.0,67.0,54.0,22.0,33.0,34.0,29.0,20.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 10:02:29
1051,5c39e597dd80273430fa6998,2019,1,12,10,3,0,98.45,76.21,22.1,0.03,0.99,0.54,0.01,0.11,73.7,22.3,0.0,1.0,3.0,0.0,0.0,51.09,38.91,11.24,0.02,0.5,0.26,0.0,0.07,54.8,0.0,1.61,38.63,11.69,0.56,0.0,0.0,100.0,1002.08,109.94,36.66,36.65,0.0,0.0,390.08,604.39,46.72,9.06,120.0,122.0,4.73,8.0,5.19,5.0,128.2,98.78,30.82,26.28,47.0,ERROR,818.22,855.0,854.56,882.0,620.28,2.58,1.03,1.0,1.12,0.91,2.0,3.0,3.24,47.0,65.0,45.0,49.0,54.5,82.0,71.0,20.0,16.0,18.0,10.0,14.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 10:03:00
1052,5c39e5b7dd80273430fa6999,2019,1,12,10,3,39,100.04,74.99,21.48,0.03,0.94,2.61,0.0,0.19,73.7,22.3,0.0,1.0,3.0,0.0,0.0,52.62,39.23,11.27,0.03,0.49,1.69,0.01,0.07,54.41,0.0,1.63,39.33,11.6,0.52,0.0,0.0,100.0,1173.47,128.46,37.31,37.66,0.0,0.0,403.32,632.33,46.78,8.99,120.0,120.0,4.76,8.02,5.24,5.0,128.27,98.78,30.33,26.49,47.0,58.17,818.65,855.0,854.56,881.71,611.66,2.57,2.81,0.16,2.01,0.97,2.0,3.0,2.72,50.0,68.0,51.0,62.0,53.0,64.0,73.0,39.0,28.0,36.0,6.0,32.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 10:03:39
1053,5c39e5d7dd80273430fa699a,2019,1,12,10,4,11,99.3,71.72,20.39,0.08,0.9,6.74,0.01,0.14,73.7,22.3,0.0,1.0,3.0,0.0,0.0,54.7,39.31,11.2,0.02,0.49,3.53,0.0,0.07,55.39,0.0,1.56,41.2,11.9,0.53,0.0,0.0,100.0,1148.41,132.21,38.63,38.49,0.0,0.0,389.53,625.7,46.69,9.2,120.0,120.0,4.77,8.06,4.97,5.0,128.08,98.7,30.79,26.47,47.0,57.99,818.7,855.0,855.47,881.88,617.6,2.57,3.21,0.14,1.48,1.05,2.0,3.0,0.16,29.0,72.0,61.0,111.0,81.0,74.0,42.0,17.0,48.0,42.0,27.0,20.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 10:04:11
1054,5c39e5f9dd80273430fa699b,2019,1,12,10,4,43,98.51,73.37,21.19,0.04,0.95,4.28,0.01,0.09,73.7,22.3,0.0,1.0,3.0,0.0,0.0,53.22,39.12,11.24,0.03,0.51,2.28,0.02,0.04,52.0,0.0,1.56,38.63,11.84,0.55,0.0,0.0,100.0,1134.39,123.83,37.91,37.76,0.0,0.0,390.11,625.38,46.66,9.26,120.0,120.0,4.83,8.15,5.09,5.0,128.35,98.59,30.88,26.42,47.0,58.43,818.28,855.0,855.47,882.68,610.29,2.57,2.57,0.55,1.95,1.06,2.0,3.0,0.64,55.5,79.0,46.0,64.0,52.0,49.0,41.0,21.0,36.0,34.0,33.0,24.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 10:04:43
1055,5c39e61bdd80273430fa699c,2019,1,12,10,5,17,95.04,73.6,21.17,0.08,0.92,4.12,0.02,0.08,73.7,22.3,0.0,1.0,3.0,0.0,0.0,53.51,39.38,11.32,0.01,0.49,2.21,0.01,0.06,52.92,0.0,1.61,38.73,11.81,0.52,0.0,0.0,100.0,1161.14,125.01,39.38,39.35,0.0,0.0,395.08,619.13,46.86,9.01,120.0,119.0,4.75,8.03,5.08,5.0,128.1,98.57,31.29,26.59,47.0,58.3,818.12,855.0,855.47,881.14,611.61,2.57,1.33,0.85,1.99,0.88,2.0,3.0,4.0,46.5,64.0,40.0,54.0,34.0,43.0,50.0,28.0,27.0,27.0,9.0,14.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 10:05:17
1056,5c39e63ddd80273430fa699d,2019,1,12,10,5,51,88.67,73.38,21.41,0.04,0.89,4.16,0.02,0.13,73.7,22.3,0.0,1.0,3.0,0.0,0.0,53.7,39.42,11.53,0.03,0.47,2.23,0.0,0.11,52.0,0.0,1.58,39.01,11.88,0.52,0.0,0.0,100.0,1191.55,124.78,40.31,39.89,0.0,0.0,400.79,635.08,46.71,9.05,120.0,119.0,4.78,8.08,5.11,5.0,128.68,98.56,31.63,26.51,47.0,58.4,818.49,855.0,856.44,880.91,609.95,2.57,3.46,0.01,1.27,1.08,2.0,3.0,9.0,59.0,95.0,59.0,63.0,35.0,30.0,27.5,26.0,49.0,54.0,50.0,22.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 10:05:51
1057,5c39e660dd80273430fa699e,2019,1,12,10,6,25,99.28,73.77,21.1,0.06,0.81,4.15,0.01,0.16,73.7,22.3,0.0,1.0,3.0,0.0,0.0,53.75,39.63,11.36,0.04,0.43,2.24,0.0,0.04,52.91,0.0,1.57,38.32,11.78,0.55,0.0,0.0,100.0,1145.89,127.94,43.23,43.48,0.0,0.0,397.36,628.9,46.81,9.21,120.0,118.0,4.78,8.09,5.11,5.0,128.75,98.59,32.03,26.45,47.0,58.6,818.33,855.0,856.44,880.91,613.26,2.57,1.03,0.0,2.0,0.87,2.0,3.0,1.21,56.0,78.0,60.0,90.0,63.0,56.0,56.0,30.0,22.0,28.0,18.0,27.0,0.0,0.0,3500.0,2.19,5.8,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 10:06:25
